Date,Time,Location,Operator,Flight #,Route,Type,Registration,cn/In,Aboard,Fatalities,Ground,Summary,Severity,Safety_Score,Days_Since_Inspection,Total_Safety_Complaints,Control_Metric,Turbulence_In_gforces,Cabin_Temperature,Accident_Type_Code,Max_Elevation,Violations,Adverse_Weather_Metric,Accident_ID
9/29/82,,"Luxembourg, Luxembourg",Aeroflot,343,Moscow - Luxembourg,Ilyushin IL-62M,CCCP-86470,72503,77,7,0,"The aircraft swerved to the right after landing, sideswiped a water tower, crashed into a building and continued into a revine where it exploded and burned. Failure of the control mechanism on the No.1 engine reverser.",Significant_Damage_And_Serious_Injuries,28.4931507,16,9,70.9206928,0.22992499,76.86,3,38759.5191,2,0.19358951,5040
10/20/82,,AtlantiOcean,Air Taxi,,"Anguilla - St. Thomas, VI",Piper PA-31,,,8,8,0,The aircraft disappeared en route. Reasons for occurrence undetermined.,Minor_Damage_And_Injuries,40.913242,16,5,65.5879672,0.27896935,78.05,1,24895.0885,1,0.92520852,4801
11/17/82,,Off Taiwan,Far Eastern Air Transport,,,Bell 212,B-2311,30575,15,15,0,The helicopter crashed into the sea.,Significant_Damage_And_Serious_Injuries,28.9954338,16,2,66.2260711,0.43872413,84.72,3,24242.432,4,0.11991159,10071
11/23/82,22:40,"Cullman, Alabama",Air Taxi,,"Cullman, AL - Louisville, KY",Beechcraft 95-B55,N18411,,2,2,0,"After takeoff from Runway 1, the aircraft was observed to climb in a steep attitude into the clouds. The aircraft crashed in a near vertical attitude about 3/4 mi from the runway on a bearing of 050 degrees. Reason for occurrence undetermined.",Significant_Damage_And_Serious_Injuries,39.4977169,13,0,76.2989973,0.33522611,77.83,3,13134.8048,2,0.06399653,12466
11/29/82,,"Lubango, Angola",TAAG Angola Airlines,,,Antonov AN-26,D2-TAB,4607,15,15,0,Flew into a mountain while descending for a landing.,Significant_Damage_And_Fatalities,28.9041096,13,0,48.7237922,0.63490155,78.37,4,44182.8332,3,0.08107059,5320
11/30/82,,"Quetame, Colombia",Aerolineas Centrales de Colombia,,,de Havilland Canada DHC-6 Twin Otter 310,HK-2536,713,22,22,0,"Crashed into a mountain. Flying under VFR in IFR conditions, navigation error and lack of adequate training.",Significant_Damage_And_Serious_Injuries,25.2511416,17,0,76.8003646,0.20215723,80.78,4,29033.7904,0,0.05285171,12187
12/1/82,22:05,"Douglassville, Pennsylvania",Air Taxi - Basco Flying Service Inc.,,"Philadelphia, PA - Pottstown, PA",Piper PA-32-260,N32750,32-7500008,5,3,0,The pilot made an approach at Douglassville to the missed approach point where the pilot lost sight of the beacon. He began to make a missed approach. When the pilot advanced the throttle no increased engine noise was heard. The plane continued to lose speed until it crashed into trees at 440 Ft. MSL. For reasons undetermined.,Highly_Fatal_And_Damaging,29.4063927,13,19,85.9617138,0.21658204,85.3,4,21267.7044,2,0.03834777,4053
12/7/82,19:10,"Near Pueblo, Colorado",Pioneer Airlines,,"Sante Fe, NM - Pueblo, CO",Swearingen SA.227AC Metro III,N30093,AC-449,2,2,0,The cargo plane flew into a hill while descending to land. The pilot may have had a physical imparement.,Minor_Damage_And_Injuries,44.4292237,15,0,86.7821331,0.29519726,77.49,6,45783.5277,1,0.01132833,4953
12/9/82,c14:30,"Near San Andres de Bocay, Nicaragua",Military - Nicaraguan Air Force,,,Mil Mi-8 (helicopter),265,,88,84,0,Shot down by Sandinistan rebels.,Highly_Fatal_And_Damaging,11.5068493,18,3,85.9617138,0.21189398,74.86,1,27464.4888,1,1.01040812,11852
12/9/82,13:10,"Near Klawock, Alaksa",Air Taxi - Tyee Airlines Inc.,,"Ketchikan, AK - Craig, AK",de Havilland DHC-2,N68081,,8,8,0,Took off and crashed into rising terrain in fog. Improper inflight planning by pilot in command. Clouds and fog prevailed at the time.,Significant_Damage_And_Serious_Injuries,47.1689498,11,9,65.7702826,0.57864479,78.31,3,29365.0115,2,0.14713367,7533
12/9/82,13:27,"La Serena, Chile",Aeronor Chile,304,Santiago - La Serena,Fairchild F-27J,CC-CJE,63,46,46,0,"While on approach, the aircraft suddenly banked to the left and went into a steep descent and crashed.  Inadequate flight procedures by the pilot in command after experiencing a loss of power in the left engine.  Inadequate flight planning by the pilot-in-command in coordinating the adoption of measures and applying procedures to successfully remedy a stall condition caused by total loss of power in the left engine when the aircraft was flying at low altitude on final approach to land.",Highly_Fatal_And_Damaging,44.8401827,8,0,58.3865087,0.48848972,83.33,4,23360.5861,2,0.04262697,11269
12/15/82,18:40,"Defiance, Ohio",Air Taxi - Custom Air Transport Inc.,,"Columbus, OH - Difiance, OH",Cessna T210,N297EB,,2,2,0,The aircraft crashed during a non-precision approach in weather that was below minimums for that type of approach. Minimum descent altitude.not maintained by pilot in command.,Significant_Damage_And_Serious_Injuries,31.0502283,16,0,67.5934367,0.24507104,84.4,3,25170.3306,2,0.1257179,4716
12/22/82,,"Mesvres, France",Rijnmond Air Services,,,Piper PA-31-350 Chieftain,PH-TSM,31-7852161,10,10,0,,Highly_Fatal_And_Damaging,46.2557078,8,8,66.2260711,0.28329679,83.51,4,28222.687,2,0.05225427,675
12/23/82,,"Rostov-on-Don, Russia",Aeroflot,,,Antonov AN-26,CCCP-26627,5208,16,16,0,,Significant_Damage_And_Serious_Injuries,45.890411,11,4,82.9079307,0.31791634,83.12,6,29272.4725,3,0.00759478,145
12/24/82,,"Guangzhou, China",CAAC,,,Ilyushin IL-18B,B-202,189001401,69,25,0,A passenger's cigarette caused a fire in the cabin which led to an oxygen tank exploding.,Highly_Fatal_And_Damaging,38.8584475,17,9,52.7347311,0.43331482,83.43,2,28044.2955,1,0.38116485,10376
1/9/83,,"Brainerd, Minnesota",RepubliAirlines,927,Minneapolis-St Paul - Brainerd,Convair 580-11A,N844H,327A,33,1,0,"The plane landed 1,725 feet beyond the runway threshold, right wing down, veered to the right until the right propeller struck a 2 to 3 foot snow bank. The blade separated from the engine and penetrated the cabin. Proper alignment not attained by pilot in command. Terrain condition, snow bank. Lack of NOTAM. Improper snow removal.",Minor_Damage_And_Injuries,68.4018265,8,2,75.2962625,0.31286765,78.78,4,29157.1074,2,0.05310589,2256
1/11/83,2:50,"Detroit, Michigan",United Air Lines,2885,Detroit - Los Angeles,McDonnell Douglas DC-8-54F37,N8053U,46010/406,3,3,0,"After taking off the cargo plane rolled to the right with wings vertical to the ground until it crashed into a field. The flight crew's failure to follow procedural checklist requirements and to detect and correct a mistrimmed stabilizer before the aircraft became uncontrollable. Contributing to the accident was the captain allowing the second officer, who was not qualified to act as a pilot, to occupy the seat of the first officer and to conduct the take-off.",Highly_Fatal_And_Damaging,30.6392694,12,3,49.4530538,0.52635485,77.68,1,31619.8294,2,1.16318213,11385
1/14/83,,"Near Karimui, Papua New Guinea",Talair,,,Britten Norman BN-2A-20 Trislander,P2-ISH,757,10,10,0,,Highly_Fatal_And_Damaging,18.9497717,16,6,70.5104831,0.29663974,79.49,4,48564.9283,3,0.08757482,10893
1/16/83,,"Ankara, Turkey",Turkish Airlines (THY),,Istanbul - Ankara,Boeing B-727-2F2,TC-JBR,21603/1389,67,47,0,"The flight originated in West Germany and stopped in Istanbul before beginning a 40-minute flight to Ankara's Esenboga Airport. The aircraft crashed short of the runway in fog, snow and poor visibility. Windshear.",Minor_Damage_And_Injuries,54.8401827,12,1,82.3154057,0.40374396,76.95,2,19525.8574,2,0.25611363,2258
2/13/83,,"Fayetteville, North Carolina",Military - U.S. Air Force,,,Lockheed C-130H Hercules,74-1693,4693,6,6,0,An overheated APU led to a fire and loss of control of the aircraft.,Significant_Damage_And_Fatalities,32.8310502,12,0,49.5442115,0.47839236,78.16,1,38579.3859,2,1.41925629,3309
2/23/83,23:17,"Brooksville, Florida",Air Taxi,,"Tallahssee, FL - Lakeland, FL",Piper PA-32-301,N28216,,2,2,0,The aircraft disappeared after entering an area of severe turbulence. Excessive airspeed for area of turbulence. Exceeded design stress limits of aircraft.,Significant_Damage_And_Fatalities,59.4520548,14,9,74.6125798,0.33702921,79.39,7,37463.8158,4,0.00357849,3357
3/9/83,,"Off Macae, Brazil",Aeroleo Taxi Aereo,,,Bell 212,PT-HJN,30761,11,11,0,Crashed into the sea.,Significant_Damage_And_Fatalities,77.9908676,8,0,70.8295351,0.24651352,77.09,7,33693.9127,0,0.00296025,10849
3/10/83,,"Near Shach Goan, Afghanistan",Bakhtar Afghan Airlines,,,de Havilland Canada DHC-6 Twin Otter 300,YA-GAZ,395,19,19,0,"Pilot decided to climb and continue to fly VFR in deteriorating weather. The plane crashed in an area of rain, turbulence and thunderstorms. Continued VFR flight in poor weather and a physical impairment due to lack of oxygen when flying at high altitude.",Highly_Fatal_And_Damaging,49.5890411,7,0,73.7465816,0.35794519,78.91,1,26622.2917,2,0.97845463,4306
3/11/83,7:00,Barquisimeto Venezuela,Avensa,,Caracas - Barquisimeto,McDonnell Douglas DC-9-32,YV-67C,47025/106,50,23,0,"The aircraft landed past the runway threshold, experienced a hard landing in fog, slid off the runway and broke up. Improper in-flight decisions and inadequate supervision of the flight.",Significant_Damage_And_Fatalities,74.2009132,10,0,65.9070191,0.33558673,75.27,7,31282.0378,2,0.00277619,5977
3/24/83,2:36,"Jeffersonville, Georgia",Air Taxi,,"Jacksonville, FL - Atlanta, GA",Mitsubishi MU-2B-60,N72B,,4,4,0,The aircraft entered a high speed dive for reasons unknown and crashed. Exceeded design limits of aircraft.,Highly_Fatal_And_Damaging,55.2511416,12,9,48.7237922,0.61001875,78.46,2,29673.4597,3,0.40080977,2165
3/30/83,5:14,"Newark, New Jersey",Central Airlines,,Chicago - Newark,Learjet 25,N51CA,25-030,2,2,0,"While attempting to land, the cargo plane came in too steep and fast, bounced on landing, crashed and burned. Loss of control following ground contact due to anunstabilized approach. Impairment of the flightcrew's judgment, decision making and flying abilities by a combination of physioIogical and psychological factors.",Highly_Fatal_And_Damaging,68.4018265,8,4,54.284412,0.59018464,77.3,2,30536.5364,4,0.40864226,7906
4/3/83,,"Guangzhou, China",Total,,,Beech Super King Air 200,F-BVRP,BB-0038,8,8,0,,Highly_Fatal_And_Damaging,49.7260274,7,0,72.9717411,0.4044652,78.27,4,45730.9775,1,0.08361055,4102
4/7/83,14:55,"Selawik, Alaska",Munz Northern Airlines,601,Nome - Ambler,Britten-Norman BN-2A-8 Islander,N37MN,558,3,2,0,Lost control of the aircraft and crashed in a snow storm. Continued VFR flight in IFR conditions.,Significant_Damage_And_Fatalities,63.196347,13,3,58.7511395,0.38823729,76.26,7,27034.8777,2,0.00248378,6701
4/16/83,,"Near Khartoum, Sudan",Air Liberia,,,Hawker Siddeley HS-748-329 Srs. 2A,EL-AIH,1755,9,8,9,The No.2 engine failed during climbout forcing a return to the airport. While on the  base leg the aircraft lost altitude and crashed. High Pressure fuel pump shaft broke due to pump seizure. The remaining engine could not produce enough power because the fuel datum trimmer wasn't reset in accordance with the flight manual.,Significant_Damage_And_Serious_Injuries,41.826484,12,15,62.0783956,0.32296502,78.01,4,38835.975,2,0.0705271,9793
4/19/83,18:09,"Leninakan, Russia",Aeroflot,,Nalchik - Leninakan,Yakovlev YAK-40,CCCP-87291,9320628,21,21,0,The crew deviated from course while descending to land. Navigational error. ATC procedural error in not identifying the planes position.,Significant_Damage_And_Fatalities,48.5388128,17,0,64.9042844,0.3546996,77.41,3,34758.9344,3,0.17253938,5013
4/19/83,7:20,"Near Toba, Japan",Japan Air Self-Defence Force,,,Kawasaki C-1 / Kawasaki C-1,58-1009/68-1015,,14,14,0,"Both aircraft, flying in tandem, crashed into the side of a mountain. A third aircraft brushed trees and managed to remain airborne.",Highly_Fatal_And_Damaging,9.4977169,18,20,64.3117593,0.40374396,78.96,4,34956.4722,4,0.0641502,7524
4/26/83,17:37,"Iwakuni AB, Japan",Military - Japan Maritime Self Defense Force,,,PS-1,,,14,11,0,Crashed near an ammo depot.,Highly_Fatal_And_Damaging,24.8858448,14,5,72.0145852,0.33198053,78.52,1,16868.7508,2,0.65511015,1150
4/29/83,15:10,"Guayaquil, Ecuador",SAN Ecuador,832,Guayaquil - Quito,Sud Aviation SE-210 Caravelle VIR,HC-BAT,125,100,8,0,One of the aircraft's engines failed shortly after takeoff and the plane landed heavily on muddy ground and broke in three.,Highly_Fatal_And_Damaging,35.2968037,11,1,62.579763,0.37128814,82.12,3,21200.8828,2,0.10639403,1051
4/30/83,,"Jacksonville, Florida",Military - United States Navy,,"Jacksonville NAS - Guantanamo Bay, Cuba",Convair CV-340,141010,293,15,14,0,"Crashed into St. John's River just shy of the Jacksonville Naval Air Station's main runway. Shortly after takeoff, one of the engines burst into flames and the crew was trying to make it back to the air station.",Minor_Damage_And_Injuries,63.652968,10,2,63.5824977,0.22523693,80.41,2,26020.7634,4,0.35242237,3338
5/5/83,10:20,"Near Ban Ta Khli, Thailand",Military - Royal Thai Air Force,,,Fairchild C-123K,L4K-12/18,20227,30,30,0,The aircraft was preparing to land at Ban ta Khli Air Base when it was waved off because the runway was not clear. The plane plunged to earth 700 ft. past the runway. Engine failure was suspected.,Significant_Damage_And_Serious_Injuries,43.9726027,12,10,72.7894257,0.32693184,80.03,3,17443.6549,2,0.08640374,4498
5/5/83,9:15,"En route Miami, FL - Nassau, Bahamas",Eastern Air Lines,855,"Miami, FL - Nassau, Bahamas",Lockheed L-1011,N334EA,1141,172,0,0,"Procedural error by maintenance crew caused O-ring seal to be left off all three engines, causing all oil to leak out in flight. One engine shut down at first sign of trouble, followed by failure of other two engines. First engine restarted at an altitude of 3,000 feet and ran long enough to make a safe landing at Miami 9 minutes later.",Minor_Damage_And_Injuries,50.2739726,10,1,50.319052,0.41131699,79.62,3,29213.841,2,0.14540625,9966
6/2/83,,"Tanjung Karang, Indonesia",Garuda Indonesia Airlines,,,Fokker F-28 Fellowship 3000RC,PK-GFV,11132,61,3,0,The aircraft failed to gain altitude and overran the runway. Crew did not follow checklist procedures.,Significant_Damage_And_Serious_Injuries,80.9589041,8,20,56.1987238,0.47586801,79.26,7,39867.474,2,0.00357837,5807
6/2/83,19:20,"Cincinnati International Airport, Covington/Hebron, Kentucky",Air Canada,797,Dallas-Fort Worth - Toronto,McDonnell Douglas DC-9-32,C-FTLU,47196/278,46,23,0,"The plane was on a flight from Houston to Toronto with an intermediate stop at Dallas - Fort Worth.  An in-flight fire in the rear lavatory, of unknown origin, forced the plane to make an emergency landing at Cincinnati International Airport. Fatalities occurred from smoke inhalation and a flash fire that erupted when exit doors were opened. Underestimation of the fire severity and conflicting fire progress reports to the captain delayed a quicker emergency landing. Canadian folk singer Stan Rogers, 33,  killed. He was going home after attending the Kerrville Folk Festival in Texas. He died in the fire while helping other passengers to safety.",Significant_Damage_And_Serious_Injuries,33.2420091,15,2,66.7274385,0.52707609,79.92,3,30175.0468,2,0.15146017,7897
6/6/83,12:40,"Off Quemoy, Taiwan",Military - Republiof China Air Force,,,Fairchild C-199G,,,47,47,0,The domestiflight crashed into the Formosa Strait after the right engine caught fire shortly after taking off.,Minor_Damage_And_Injuries,30.5022831,19,3,47.0373747,0.49101406,78.72,3,43627.795,2,0.21476276,12460
6/16/83,,"Kauai, Hawaii",Military - U.S. Navy,,,Lockheed P-3B Orion,152720,185-5160,14,14,0,Crashed into a mountain,Highly_Fatal_And_Damaging,13.7442922,17,3,71.6043756,0.29014858,75.55,4,27801.6841,2,0.05088123,8140
6/21/83,,"Niela, Mali",Air Mali,,,de Havilland Canada DHC-6 Twin Otter 300,TZ-ACH,394,7,7,0,,Minor_Damage_And_Injuries,38.4474886,17,23,67.6390155,0.25552903,80.04,7,33405.1526,1,0.00300049,10030
6/25/83,10:15,"Cortez, Colorado",Air Taxi - Four Corners Aviation Inc.,,"Blanding, UT - Farnington, New Mexico",Cessna U206,N5413X,,5,2,0,Pilot became disoriented in clouds and impacted rising terrain in a nose up attitude. Continued VFR flight in adverse weather. Pilot was not instrumented rated.,Significant_Damage_And_Serious_Injuries,16.4840183,20,2,59.6171377,0.5184212,85.07,6,12598.3642,3,0.00339294,10958
6/28/83,,"Las Vegas, Nevada",Military - U.S. Air Force,,Training,Lockheed C-130H Hercules,74-2068,4694,6,6,0,While flying at a low level during the aircraft stalled and crashed.,Significant_Damage_And_Serious_Injuries,69.543379,8,2,45.396536,0.6998132,79.66,4,26661.0134,3,0.04882809,6736
7/1/83,,"Labe, Guinea",CAAK,,"Pyongyang, North Korea - Conakry, Guinea",Ilyushin IL-62M,B-889,,23,23,0,Crashed into Fouta Djall Mountain.,Significant_Damage_And_Fatalities,53.7442922,16,6,58.5232452,0.41492319,79.37,7,30627.0239,3,0.00262015,417
7/11/83,7:40,"Near Cuenca, Azuay, Ecuador",TAME,,Quito - Cuenca,Boeing B-737-2V2,HC-BIG,22607/775,119,119,0,"The jetliner scraped a mountian peak, exploded in flames and slid down a ravine coming to rest at the foot of a mountain. The plane was attempting to land in the Andean city of Cuenca. Under-qualification of pilot.",Highly_Fatal_And_Damaging,49.9086758,13,7,46.9006381,0.4845229,76.59,5,4866.79854,1,0.00566,5863
